file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-07-B0396-S05-E02-T02.c3d,atletas\B0396\2017-03-07-B0396-S05\2017-03-07-B0396-S05-E02-T02.c3d,B0396,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2189,8.756,74,Tarcza|B0396,Tarcza|B0396,4,28,True,True,True,True,True,True,True
2017-03-07-B0396-S05-E03-T01.c3d,atletas\B0396\2017-03-07-B0396-S05\2017-03-07-B0396-S05-E03-T01.c3d,B0396,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2742,10.968,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S05-E03-T02.c3d,atletas\B0396\2017-03-07-B0396-S05\2017-03-07-B0396-S05-E03-T02.c3d,B0396,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2587,10.348,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S05-E04-T01.c3d,atletas\B0396\2017-03-07-B0396-S05\2017-03-07-B0396-S05-E04-T01.c3d,B0396,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2870,11.48,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S05-E04-T02.c3d,atletas\B0396\2017-03-07-B0396-S05\2017-03-07-B0396-S05-E04-T02.c3d,B0396,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2888,11.552,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E01-T01.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E01-T01.c3d,B0398,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,3034,12.136,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E01-T02.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E01-T02.c3d,B0398,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,2590,10.36,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E02-T01.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E02-T01.c3d,B0398,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,2180,8.72,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E02-T02.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E02-T02.c3d,B0398,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1902,7.608,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E03-T01.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E03-T01.c3d,B0398,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2153,8.612,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E03-T02.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E03-T02.c3d,B0398,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2080,8.32,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E04-T01.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E04-T01.c3d,B0398,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2359,9.436,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E04-T02.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E04-T02.c3d,B0398,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1980,7.92,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S02-E01-T01.c3d,atletas\B0398\2017-03-28-B0398-S02\2017-03-28-B0398-S02-E01-T01.c3d,B0398,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2459,9.836,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S02-E01-T02.c3d,atletas\B0398\2017-03-28-B0398-S02\2017-03-28-B0398-S02-E01-T02.c3d,B0398,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2296,9.184,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S02-E02-T01.c3d,atletas\B0398\2017-03-28-B0398-S02\2017-03-28-B0398-S02-E02-T01.c3d,B0398,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,2163,8.652,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S02-E02-T02.c3d,atletas\B0398\2017-03-28-B0398-S02\2017-03-28-B0398-S02-E02-T02.c3d,B0398,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,2197,8.788,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S02-E03-T01.c3d,atletas\B0398\2017-03-28-B0398-S02\2017-03-28-B0398-S02-E03-T01.c3d,B0398,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2820,11.28,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S02-E03-T02.c3d,atletas\B0398\2017-03-28-B0398-S02\2017-03-28-B0398-S02-E03-T02.c3d,B0398,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2186,8.744,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S02-E04-T01.c3d,atletas\B0398\2017-03-28-B0398-S02\2017-03-28-B0398-S02-E04-T01.c3d,B0398,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2293,9.172,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S02-E04-T02.c3d,atletas\B0398\2017-03-28-B0398-S02\2017-03-28-B0398-S02-E04-T02.c3d,B0398,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2176,8.704,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S03-E01-T01.c3d,atletas\B0398\2017-03-28-B0398-S03\2017-03-28-B0398-S03-E01-T01.c3d,B0398,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2365,9.46,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S03-E01-T02.c3d,atletas\B0398\2017-03-28-B0398-S03\2017-03-28-B0398-S03-E01-T02.c3d,B0398,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2243,8.972,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S03-E02-T01.c3d,atletas\B0398\2017-03-28-B0398-S03\2017-03-28-B0398-S03-E02-T01.c3d,B0398,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,2214,8.856,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S03-E02-T02.c3d,atletas\B0398\2017-03-28-B0398-S03\2017-03-28-B0398-S03-E02-T02.c3d,B0398,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,2143,8.572,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S03-E03-T01.c3d,atletas\B0398\2017-03-28-B0398-S03\2017-03-28-B0398-S03-E03-T01.c3d,B0398,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,1968,7.872,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S03-E03-T02.c3d,atletas\B0398\2017-03-28-B0398-S03\2017-03-28-B0398-S03-E03-T02.c3d,B0398,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,1915,7.66,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S03-E04-T01.c3d,atletas\B0398\2017-03-28-B0398-S03\2017-03-28-B0398-S03-E04-T01.c3d,B0398,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2230,8.92,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S03-E04-T02.c3d,atletas\B0398\2017-03-28-B0398-S03\2017-03-28-B0398-S03-E04-T02.c3d,B0398,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2134,8.536,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S04-E01-T01.c3d,atletas\B0398\2017-03-28-B0398-S04\2017-03-28-B0398-S04-E01-T01.c3d,B0398,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,2303,9.212,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S04-E01-T02.c3d,atletas\B0398\2017-03-28-B0398-S04\2017-03-28-B0398-S04-E01-T02.c3d,B0398,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,2893,11.572,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S04-E02-T01.c3d,atletas\B0398\2017-03-28-B0398-S04\2017-03-28-B0398-S04-E02-T01.c3d,B0398,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,2021,8.084,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S04-E02-T02.c3d,atletas\B0398\2017-03-28-B0398-S04\2017-03-28-B0398-S04-E02-T02.c3d,B0398,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2196,8.784,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S04-E03-T01.c3d,atletas\B0398\2017-03-28-B0398-S04\2017-03-28-B0398-S04-E03-T01.c3d,B0398,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,2012,8.048,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S04-E03-T02.c3d,atletas\B0398\2017-03-28-B0398-S04\2017-03-28-B0398-S04-E03-T02.c3d,B0398,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,1778,7.112,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S04-E04-T01.c3d,atletas\B0398\2017-03-28-B0398-S04\2017-03-28-B0398-S04-E04-T01.c3d,B0398,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,1841,7.364,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S04-E04-T02.c3d,atletas\B0398\2017-03-28-B0398-S04\2017-03-28-B0398-S04-E04-T02.c3d,B0398,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2058,8.232,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S05-E01-T01.c3d,atletas\B0398\2017-03-28-B0398-S05\2017-03-28-B0398-S05-E01-T01.c3d,B0398,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2663,10.652,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S05-E01-T02.c3d,atletas\B0398\2017-03-28-B0398-S05\2017-03-28-B0398-S05-E01-T02.c3d,B0398,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2943,11.772,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S05-E02-T01.c3d,atletas\B0398\2017-03-28-B0398-S05\2017-03-28-B0398-S05-E02-T01.c3d,B0398,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2728,10.912,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S05-E02-T02.c3d,atletas\B0398\2017-03-28-B0398-S05\2017-03-28-B0398-S05-E02-T02.c3d,B0398,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,3779,15.116,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S05-E03-T01.c3d,atletas\B0398\2017-03-28-B0398-S05\2017-03-28-B0398-S05-E03-T01.c3d,B0398,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2613,10.452,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S05-E03-T02.c3d,atletas\B0398\2017-03-28-B0398-S05\2017-03-28-B0398-S05-E03-T02.c3d,B0398,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,3053,12.212,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S05-E04-T01.c3d,atletas\B0398\2017-03-28-B0398-S05\2017-03-28-B0398-S05-E04-T01.c3d,B0398,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,3001,12.004,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S01-E01-T01.c3d,atletas\B0399\2017-03-28-B0399-S01\2017-03-28-B0399-S01-E01-T01.c3d,B0399,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1917,7.668,74,B0399,B0399,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S01-E01-T02.c3d,atletas\B0399\2017-03-28-B0399-S01\2017-03-28-B0399-S01-E01-T02.c3d,B0399,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1866,7.464,74,B0399,B0399,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S01-E02-T01.c3d,atletas\B0399\2017-03-28-B0399-S01\2017-03-28-B0399-S01-E02-T01.c3d,B0399,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,2005,8.02,74,Tarcza|B0399,Tarcza|B0399,4,0,True,True,True,True,True,True,True
2017-03-28-B0399-S01-E02-T02.c3d,atletas\B0399\2017-03-28-B0399-S01\2017-03-28-B0399-S01-E02-T02.c3d,B0399,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1869,7.476,74,Tarcza|B0399,Tarcza|B0399,4,0,True,True,True,True,True,True,True
2017-03-28-B0399-S01-E03-T01.c3d,atletas\B0399\2017-03-28-B0399-S01\2017-03-28-B0399-S01-E03-T01.c3d,B0399,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2359,9.436,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S01-E03-T02.c3d,atletas\B0399\2017-03-28-B0399-S01\2017-03-28-B0399-S01-E03-T02.c3d,B0399,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,1980,7.92,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S01-E04-T01.c3d,atletas\B0399\2017-03-28-B0399-S01\2017-03-28-B0399-S01-E04-T01.c3d,B0399,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2153,8.612,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S01-E04-T02.c3d,atletas\B0399\2017-03-28-B0399-S01\2017-03-28-B0399-S01-E04-T02.c3d,B0399,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,2080,8.32,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S02-E01-T01.c3d,atletas\B0399\2017-03-28-B0399-S02\2017-03-28-B0399-S02-E01-T01.c3d,B0399,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2090,8.36,74,B0399,B0399,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S02-E01-T02.c3d,atletas\B0399\2017-03-28-B0399-S02\2017-03-28-B0399-S02-E01-T02.c3d,B0399,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2095,8.38,74,B0399,B0399,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S02-E02-T01.c3d,atletas\B0399\2017-03-28-B0399-S02\2017-03-28-B0399-S02-E02-T01.c3d,B0399,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1975,7.9,74,Tarcza|B0399,Tarcza|B0399,4,0,True,True,True,True,True,True,True
2017-03-28-B0399-S02-E02-T02.c3d,atletas\B0399\2017-03-28-B0399-S02\2017-03-28-B0399-S02-E02-T02.c3d,B0399,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1983,7.932,74,Tarcza|B0399,Tarcza|B0399,4,0,True,True,True,True,True,True,True
2017-03-28-B0399-S02-E03-T01.c3d,atletas\B0399\2017-03-28-B0399-S02\2017-03-28-B0399-S02-E03-T01.c3d,B0399,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2293,9.172,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S02-E03-T02.c3d,atletas\B0399\2017-03-28-B0399-S02\2017-03-28-B0399-S02-E03-T02.c3d,B0399,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2176,8.704,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S02-E04-T01.c3d,atletas\B0399\2017-03-28-B0399-S02\2017-03-28-B0399-S02-E04-T01.c3d,B0399,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2820,11.28,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S02-E04-T02.c3d,atletas\B0399\2017-03-28-B0399-S02\2017-03-28-B0399-S02-E04-T02.c3d,B0399,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2186,8.744,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S03-E01-T01.c3d,atletas\B0399\2017-03-28-B0399-S03\2017-03-28-B0399-S03-E01-T01.c3d,B0399,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2170,8.68,74,B0399,B0399,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S03-E01-T02.c3d,atletas\B0399\2017-03-28-B0399-S03\2017-03-28-B0399-S03-E01-T02.c3d,B0399,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2006,8.024,74,B0399,B0399,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S03-E02-T01.c3d,atletas\B0399\2017-03-28-B0399-S03\2017-03-28-B0399-S03-E02-T01.c3d,B0399,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1893,7.572,74,Tarcza|B0399,Tarcza|B0399,4,0,True,True,True,True,True,True,True
2017-03-28-B0399-S03-E02-T02.c3d,atletas\B0399\2017-03-28-B0399-S03\2017-03-28-B0399-S03-E02-T02.c3d,B0399,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1802,7.208,74,Tarcza|B0399,Tarcza|B0399,4,0,True,True,True,True,True,True,True
2017-03-28-B0399-S03-E03-T01.c3d,atletas\B0399\2017-03-28-B0399-S03\2017-03-28-B0399-S03-E03-T01.c3d,B0399,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2230,8.92,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S03-E03-T02.c3d,atletas\B0399\2017-03-28-B0399-S03\2017-03-28-B0399-S03-E03-T02.c3d,B0399,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,2134,8.536,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S03-E04-T01.c3d,atletas\B0399\2017-03-28-B0399-S03\2017-03-28-B0399-S03-E04-T01.c3d,B0399,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,1968,7.872,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S03-E04-T02.c3d,atletas\B0399\2017-03-28-B0399-S03\2017-03-28-B0399-S03-E04-T02.c3d,B0399,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,1915,7.66,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S04-E01-T01.c3d,atletas\B0399\2017-03-28-B0399-S04\2017-03-28-B0399-S04-E01-T01.c3d,B0399,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,2028,8.112,74,B0399,B0399,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S04-E01-T02.c3d,atletas\B0399\2017-03-28-B0399-S04\2017-03-28-B0399-S04-E01-T02.c3d,B0399,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,2094,8.376,74,B0399,B0399,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S04-E02-T01.c3d,atletas\B0399\2017-03-28-B0399-S04\2017-03-28-B0399-S04-E02-T01.c3d,B0399,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,1913,7.652,74,Tarcza|B0399,Tarcza|B0399,4,0,True,True,True,True,True,True,True
2017-03-28-B0399-S04-E02-T02.c3d,atletas\B0399\2017-03-28-B0399-S04\2017-03-28-B0399-S04-E02-T02.c3d,B0399,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,1971,7.884,74,Tarcza|B0399,Tarcza|B0399,4,0,True,True,True,True,True,True,True
2017-03-28-B0399-S04-E03-T01.c3d,atletas\B0399\2017-03-28-B0399-S04\2017-03-28-B0399-S04-E03-T01.c3d,B0399,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,1841,7.364,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S04-E03-T02.c3d,atletas\B0399\2017-03-28-B0399-S04\2017-03-28-B0399-S04-E03-T02.c3d,B0399,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2058,8.232,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S04-E04-T01.c3d,atletas\B0399\2017-03-28-B0399-S04\2017-03-28-B0399-S04-E04-T01.c3d,B0399,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2012,8.048,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S04-E04-T02.c3d,atletas\B0399\2017-03-28-B0399-S04\2017-03-28-B0399-S04-E04-T02.c3d,B0399,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,1778,7.112,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S05-E01-T01.c3d,atletas\B0399\2017-03-28-B0399-S05\2017-03-28-B0399-S05-E01-T01.c3d,B0399,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2109,8.436,74,B0399,B0399,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S05-E01-T02.c3d,atletas\B0399\2017-03-28-B0399-S05\2017-03-28-B0399-S05-E01-T02.c3d,B0399,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2120,8.48,74,B0399,B0399,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S05-E02-T01.c3d,atletas\B0399\2017-03-28-B0399-S05\2017-03-28-B0399-S05-E02-T01.c3d,B0399,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2532,10.128,74,Tarcza|B0399,Tarcza|B0399,4,0,True,True,True,True,True,True,True
2017-03-28-B0399-S05-E02-T02.c3d,atletas\B0399\2017-03-28-B0399-S05\2017-03-28-B0399-S05-E02-T02.c3d,B0399,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2590,10.36,74,Tarcza|B0399,Tarcza|B0399,4,0,True,True,True,True,True,True,True
2017-03-28-B0399-S05-E03-T01.c3d,atletas\B0399\2017-03-28-B0399-S05\2017-03-28-B0399-S05-E03-T01.c3d,B0399,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,3001,12.004,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S05-E04-T01.c3d,atletas\B0399\2017-03-28-B0399-S05\2017-03-28-B0399-S05-E04-T01.c3d,B0399,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2613,10.452,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0399-S05-E04-T02.c3d,atletas\B0399\2017-03-28-B0399-S05\2017-03-28-B0399-S05-E04-T02.c3d,B0399,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,3053,12.212,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S01-E01-T01.c3d,atletas\B0400\2017-03-28-B0400-S01\2017-03-28-B0400-S01-E01-T01.c3d,B0400,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,4180,16.72,74,B0400,B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S01-E01-T02.c3d,atletas\B0400\2017-03-28-B0400-S01\2017-03-28-B0400-S01-E01-T02.c3d,B0400,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,2346,9.384,74,B0400,B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S01-E02-T01.c3d,atletas\B0400\2017-03-28-B0400-S01\2017-03-28-B0400-S01-E02-T01.c3d,B0400,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1850,7.4,74,Tarcza|B0400,Tarcza|B0400,4,0,True,True,True,True,True,True,True
2017-03-28-B0400-S01-E02-T02.c3d,atletas\B0400\2017-03-28-B0400-S01\2017-03-28-B0400-S01-E02-T02.c3d,B0400,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,2158,8.632,74,Tarcza|B0400,Tarcza|B0400,4,0,True,True,True,True,True,True,True
2017-03-28-B0400-S01-E03-T01.c3d,atletas\B0400\2017-03-28-B0400-S01\2017-03-28-B0400-S01-E03-T01.c3d,B0400,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,3260,13.04,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S01-E03-T02.c3d,atletas\B0400\2017-03-28-B0400-S01\2017-03-28-B0400-S01-E03-T02.c3d,B0400,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,4058,16.232,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S01-E04-T01.c3d,atletas\B0400\2017-03-28-B0400-S01\2017-03-28-B0400-S01-E04-T01.c3d,B0400,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2572,10.288,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S01-E04-T02.c3d,atletas\B0400\2017-03-28-B0400-S01\2017-03-28-B0400-S01-E04-T02.c3d,B0400,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,3189,12.756,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S02-E01-T01.c3d,atletas\B0400\2017-03-28-B0400-S02\2017-03-28-B0400-S02-E01-T01.c3d,B0400,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2169,8.676,74,B0400,B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S02-E01-T02.c3d,atletas\B0400\2017-03-28-B0400-S02\2017-03-28-B0400-S02-E01-T02.c3d,B0400,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2055,8.22,74,B0400,B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S02-E02-T01.c3d,atletas\B0400\2017-03-28-B0400-S02\2017-03-28-B0400-S02-E02-T01.c3d,B0400,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,2141,8.564,74,Tarcza|B0400,Tarcza|B0400,4,0,True,True,True,True,True,True,True
